paper_key,global_key,conf_key
conf/popl/AtkeyGJ14,popl,conf/popl/2014
conf/popl/AtkeyJK13,popl,conf/popl/2013
conf/popl/JohannG08,popl,conf/popl/2008
conf/gpce/Tarr03,gpce,conf/gpce/2003
conf/icse/DevanbuBBKLPT03,icse,conf/icse/2003
conf/icse/KlingerTWW11,icse,conf/icse/2011mtd
conf/icse/OssherHT00,icse,conf/icse/2000future
conf/icse/OssherT00,icse,conf/icse/2000
conf/icse/OssherT01,icse,conf/icse/2001
conf/icse/RobillardT05,icse,conf/icse/2005
conf/icse/TarrHOFNP00,icse,conf/icse/2000
conf/icse/TarrO01,icse,conf/icse/2001
conf/icse/TarrO01a,icse,conf/icse/2001
conf/icse/TarrOS02,icse,conf/icse/2002
conf/gpce/TrujilloAD07,gpce,conf/gpce/2007
conf/icse/KimBDA16,icse,conf/icse/2016
conf/icse/TrujilloADC07,icse,conf/icse/2007shark
conf/gpce/WangZOS16,gpce,conf/gpce/2016
conf/gpce/ZhangAN08,gpce,conf/gpce/2008
conf/kbse/ArdourelH01,kbse,conf/kbse/2001
conf/kbse/HuchardL00,kbse,conf/kbse/2000
conf/wcre/BhattiDH08,wcre,conf/wcre/2008
conf/icalp/AchilleosLM10,icalp,conf/icalp/2010-2
conf/icalp/MarxM16,icalp,conf/icalp/2016
conf/latin/LampisM14,latin,conf/latin/2014
conf/mfcs/GajarskyLMMO15,mfcs,conf/mfcs/2015-2
conf/icalp/AchlioptasS15,icalp,conf/icalp/2015-2
conf/icalp/AdaCFN12,icalp,conf/icalp/2012-1
conf/icml/MaillardNOR13,icml,conf/icml/2013
conf/lics/Nguyen07,lics,conf/lics/2007
conf/lics/NguyenC04,lics,conf/lics/2004
conf/lics/NguyenC07,lics,conf/lics/2007
conf/www/NguyenTNS15,www,conf/www/2015c
conf/icalp/AdjiashviliR14,icalp,conf/icalp/2014-2
conf/icalp/DahlgaardKR15,icalp,conf/icalp/2015-2
conf/icalp/PetersenRSW16,icalp,conf/icalp/2016
conf/isaac/DahlgaardKR14,isaac,conf/isaac/2014
conf/podc/PetersenRSW16,podc,conf/podc/2016
conf/wdag/DahlgaardKR14,wdag,conf/wdag/2014
conf/wdag/FichJ00,wdag,conf/wdag/2000
conf/infocom/JiSZSY13,infocom,conf/infocom/2013
conf/infocom/ZhuSY10,infocom,conf/infocom/2010
conf/soda/JainVY05,soda,conf/soda/2005
conf/soda/PostY13,soda,conf/soda/2013
conf/soda/SoY05,soda,conf/soda/2005
conf/soda/SoY06,soda,conf/soda/2006
conf/icalp/AgnarssonHL09,icalp,conf/icalp/2009-1
conf/icalp/HalldorssonHLS10,icalp,conf/icalp/2010-1
conf/wads/HalldorssonL07,wads,conf/wads/2007
conf/icalp/AgrawalLMMS16,icalp,conf/icalp/2016
conf/stacs/AgrawalLMS16,stacs,conf/stacs/2016
conf/icalp/AhmadianS16,icalp,conf/icalp/2016
conf/soda/AhmadianFS13,soda,conf/soda/2013
conf/icalp/AhnG09,icalp,conf/icalp/2009-2
conf/icalp/AhnG11,icalp,conf/icalp/2011-2
conf/icml/AhnCGMW15,icml,conf/icml/2015
conf/pods/AhnGM12,pods,conf/pods/2012
conf/soda/AhnG14,soda,conf/soda/2014
conf/soda/AhnGM12,soda,conf/soda/2012
conf/spaa/AhnG15,spaa,conf/spaa/2015
conf/icalp/AkhaviV00,icalp,conf/icalp/2000
conf/icalp/FlajoletGSV01,icalp,conf/icalp/2001
conf/icalp/ValleeCFF09,icalp,conf/icalp/2009-1
conf/latin/BourdonV06,latin,conf/latin/2006
conf/latin/LhoteV06,latin,conf/latin/2006
conf/latin/MadritschV10,latin,conf/latin/2010
conf/latin/Vallee00,latin,conf/latin/2000
conf/icalp/BodirskyGK03,icalp,conf/icalp/2003
conf/isaac/BodirskyGK05,isaac,conf/isaac/2005
conf/soda/BodirskyFKV07,soda,conf/soda/2007
conf/nsdi/BalakrishnanMPWWD12,nsdi,conf/nsdi/2012
conf/podc/AbrahamBKMRT07,podc,conf/podc/2007
conf/podc/AbrahamM04,podc,conf/podc/2004
conf/podc/ChocklerM02,podc,conf/podc/2002
conf/podc/HaeuplerM14,podc,conf/podc/2014
conf/podc/HaeuplerM15,podc,conf/podc/2015
conf/podc/KhanKMPT08,podc,conf/podc/2008
conf/sigmetrics/RamasubramanianMKBGA09,sigmetrics,conf/sigmetrics/2009
conf/soda/AbrahamMD04,soda,conf/soda/2004
conf/sosp/BalakrishnanMWWPWDRZZ13,sosp,conf/sosp/2013
conf/spaa/AbrahamGM06,spaa,conf/spaa/2006
conf/spaa/AbrahamGM06a,spaa,conf/spaa/2006
conf/spaa/AbrahamGMNT04,spaa,conf/spaa/2004
conf/spaa/AbrahamGMW07,spaa,conf/spaa/2007
conf/spaa/AbrahamM05,spaa,conf/spaa/2005
conf/spaa/FernandessM08,spaa,conf/spaa/2008
conf/wdag/AbrahamAM10,wdag,conf/wdag/2010
conf/wdag/AbrahamGM04,wdag,conf/wdag/2004
conf/wdag/AbrahamGM05,wdag,conf/wdag/2005
conf/wdag/AbrahamM03,wdag,conf/wdag/2003
conf/wdag/AbrahamMM05,wdag,conf/wdag/2005
conf/wdag/AbrahamMR09,wdag,conf/wdag/2009
conf/wdag/BalakrishnanBMPR10,wdag,conf/wdag/2010
conf/wdag/BalakrishnanMPW11,wdag,conf/wdag/2011
conf/wdag/GafniM15,wdag,conf/wdag/2015
conf/wdag/MalkhiMRT00,wdag,conf/wdag/2000
conf/wdag/MalkhiOZ05,wdag,conf/wdag/2005
conf/wdag/MalkhiPS01,wdag,conf/wdag/2001
conf/wdag/MalkhiSTWW09,wdag,conf/wdag/2009
conf/wdag/MalkhiT05,wdag,conf/wdag/2005
conf/icalp/AltmannJR08,icalp,conf/icalp/2008-2
conf/kdd/GaoP16,kdd,conf/kdd/2016
conf/icalp/AmirCLL14,icalp,conf/icalp/2014-1
conf/popl/AnconaZ04,popl,conf/popl/2004
conf/icalp/AndersonMSS11,icalp,conf/icalp/2011-2
conf/icalp/DawarGKS07,icalp,conf/icalp/2007
conf/icalp/GroheKS05,icalp,conf/icalp/2005
conf/icalp/KreutzerOS07,icalp,conf/icalp/2007
conf/icalp/Schweikardt04,icalp,conf/icalp/2004
conf/icdt/NevenSST15,icdt,conf/icdt/2015
conf/icdt/Schweikardt15,icdt,conf/icdt/2015
conf/lics/BarringtonILST01,lics,conf/lics/2001
conf/lics/DawarGKS06,lics,conf/lics/2006
conf/lics/GroheS04,lics,conf/lics/2004
conf/lics/HeimbergKS13,lics,conf/lics/2013
conf/lics/HeimbergKS16,lics,conf/lics/2016
conf/lics/SchweikardtS10,lics,conf/lics/2010
conf/mfcs/GroheKS05,mfcs,conf/mfcs/2005
conf/mfcs/Schweikardt12,mfcs,conf/mfcs/2012
conf/pods/DurandSS14,pods,conf/pods/2014
conf/pods/GroheHS06,pods,conf/pods/2006
conf/pods/GroheS05,pods,conf/pods/2005
conf/pods/HernichS07,pods,conf/pods/2007
conf/pods/Schweikardt07,pods,conf/pods/2007
conf/stacs/HarwathS12,stacs,conf/stacs/2012
conf/stacs/LautemannS01,stacs,conf/stacs/2001
conf/stacs/Schweikardt09,stacs,conf/stacs/2009
conf/icalp/AndoniNPW13,icalp,conf/icalp/2013-1
conf/icalp/AradSSZ16,icalp,conf/icalp/2016
conf/icalp/IvanyosKQSS14,icalp,conf/icalp/2014-1
conf/mfcs/AradBGSSZ16,mfcs,conf/mfcs/2016
conf/icalp/ArgeMT04,icalp,conf/icalp/2004
conf/isaac/ArgeT05,isaac,conf/isaac/2005
conf/isaac/BergHTT07,isaac,conf/isaac/2007
conf/latin/HaverkortT06,latin,conf/latin/2006
conf/spaa/ArgeTZ03,spaa,conf/spaa/2003
conf/swat/ArgeBT00,swat,conf/swat/2000
conf/swat/ArgeT04,swat,conf/swat/2004
conf/wads/ArgeMTZ01,wads,conf/wads/2001
conf/icalp/AriolaH03,icalp,conf/icalp/2003
conf/icalp/AtseriasM10,icalp,conf/icalp/2010-1
conf/icalp/GopalanKMP06,icalp,conf/icalp/2006-1
conf/podc/FabrikantLMPS03,podc,conf/podc/2003
conf/soda/ManevaMW05,soda,conf/soda/2005
conf/stacs/AubrunS09,stacs,conf/stacs/2009
conf/icalp/BealC00,icalp,conf/icalp/2000
conf/icalp/BealLS05,icalp,conf/icalp/2005
conf/latin/BealCPS00,latin,conf/latin/2000
conf/mfcs/BealBD14,mfcs,conf/mfcs/2014-1
conf/icalp/AvinE05,icalp,conf/icalp/2005
conf/icalp/BadouelCG05,icalp,conf/icalp/2005
conf/icalp/BalcanL12,icalp,conf/icalp/2012-1
conf/icml/LiLR16,icml,conf/icml/2016
conf/icalp/BanderierFSS00,icalp,conf/icalp/2000
conf/icalp/Bar-NoyCOS07,icalp,conf/icalp/2007
conf/spaa/Bar-NoyCOS07,spaa,conf/spaa/2007
conf/icalp/Baum-Waidner01,icalp,conf/icalp/2001
conf/icalp/Baum-WaidnerW00,icalp,conf/icalp/2000
conf/icalp/BellBMR14,icalp,conf/icalp/2014-2
conf/icalp/BergstraB03,icalp,conf/icalp/2003
conf/icalp/BhangaleGHKK16,icalp,conf/icalp/2016
conf/icalp/BhangaleKS15,icalp,conf/icalp/2015-1
conf/icalp/BlellochVW08,icalp,conf/icalp/2008-1
conf/icalp/VassilevskaWY06,icalp,conf/icalp/2006-1
conf/mfcs/Vassilevska05,mfcs,conf/mfcs/2005
conf/soda/Vassilevska08,soda,conf/soda/2008
conf/stoc/VassilevskaW06,stoc,conf/stoc/2006
conf/stoc/VassilevskaW09,stoc,conf/stoc/2009
conf/stoc/VassilevskaWY07,stoc,conf/stoc/2007
conf/swat/BlellochGV08,swat,conf/swat/2008
conf/icalp/BlomerN07,icalp,conf/icalp/2007
conf/icalp/BolligW00,icalp,conf/icalp/2000
conf/isaac/BolligK08,isaac,conf/isaac/2008
conf/latin/Bollig10,latin,conf/latin/2010
conf/mfcs/Bollig00,mfcs,conf/mfcs/2000
conf/mfcs/Bollig10,mfcs,conf/mfcs/2010
conf/mfcs/Bollig14,mfcs,conf/mfcs/2014-2
conf/mfcs/BolligW02,mfcs,conf/mfcs/2002
conf/stacs/Bollig03,stacs,conf/stacs/2003
conf/stoc/BolligW01,stoc,conf/stoc/2001
conf/icalp/BrazdilKKV11,icalp,conf/icalp/2011-2
conf/icalp/BrodalFPO01,icalp,conf/icalp/2001
conf/icalp/BrodalLOP02,icalp,conf/icalp/2002
conf/icalp/ChlebusGOR00,icalp,conf/icalp/2000
conf/icalp/OstlinP02,icalp,conf/icalp/2002
conf/stoc/OstlinP03,stoc,conf/stoc/2003
conf/icalp/BrunaGKOW16,icalp,conf/icalp/2016
conf/icalp/BulteauFR11,icalp,conf/icalp/2011-1
conf/isaac/BulteauFR09,isaac,conf/isaac/2009
conf/isaac/FertinRV15,isaac,conf/isaac/2015
conf/mfcs/BulteauFR12,mfcs,conf/mfcs/2012
conf/recomb/AngibaudFRV06,recomb,conf/recomb/2006rcg
conf/icalp/CachinCKM00,icalp,conf/icalp/2000
conf/icalp/CaiJ01,icalp,conf/icalp/2001
conf/icalp/CaselFGGS16,icalp,conf/icalp/2016
conf/mfcs/CharlierR08,mfcs,conf/mfcs/2008
conf/soda/DaskalakisKMRV09,soda,conf/soda/2009
conf/icalp/ChenF10,icalp,conf/icalp/2010-2
conf/icalp/ChenTW08,icalp,conf/icalp/2008-1
conf/icalp/LinC12,icalp,conf/icalp/2012-1
conf/lics/ChenF09,lics,conf/lics/2009
conf/lics/ChenF11,lics,conf/lics/2011
conf/lics/ChenF12,lics,conf/lics/2012
conf/mfcs/ChenF16,mfcs,conf/mfcs/2016
conf/mfcs/ChenM14,mfcs,conf/mfcs/2014-1
conf/icalp/CheriyanGGS13,icalp,conf/icalp/2013-1
conf/ijcai/Cheung16,ijcai,conf/ijcai/2016
conf/stoc/CheungCD13,stoc,conf/stoc/2013
conf/icalp/ChildsDHS16,icalp,conf/icalp/2016
conf/mfcs/MarusicW14,mfcs,conf/mfcs/2014-1
conf/icalp/Choudhary16,icalp,conf/icalp/2016
conf/mfcs/BaswanaC15,mfcs,conf/mfcs/2015-2
conf/soda/BaswanaCC016,soda,conf/soda/2016
conf/stoc/BaswanaCR16,stoc,conf/stoc/2016
conf/wdag/BaswanaCR15,wdag,conf/wdag/2015
conf/icalp/ChristerssonGL02,icalp,conf/icalp/2002
conf/wdag/ChalopinDS06,wdag,conf/wdag/2006
conf/wdag/ChalopinDS07,wdag,conf/wdag/2007
conf/wdag/GfellerSW07,wdag,conf/wdag/2007
conf/wdag/Santoro09,wdag,conf/wdag/2009
conf/icalp/CiobanuDE15,icalp,conf/icalp/2015-2
conf/icalp/CohenH15,icalp,conf/icalp/2015-1
conf/stoc/CohenHNVW16,stoc,conf/stoc/2016
conf/icalp/Coja-OghlanP11,icalp,conf/icalp/2011-1
conf/icalp/ColeR10,icalp,conf/icalp/2010-1
conf/icalp/PettieR00,icalp,conf/icalp/2000
conf/infocom/PrakashAR04,infocom,conf/infocom/2004
conf/isaac/ChowdhuryR02,isaac,conf/isaac/2002
conf/isaac/PontecorviR15,isaac,conf/isaac/2015
conf/latin/ColeR12,latin,conf/latin/2012
conf/soda/ChowdhuryR05,soda,conf/soda/2005
conf/soda/ChowdhuryR06,soda,conf/soda/2006
conf/soda/FernholzR07,soda,conf/soda/2007
conf/soda/PettieR02,soda,conf/soda/2002
conf/soda/PettieR02a,soda,conf/soda/2002
conf/spaa/AzizPR03,spaa,conf/spaa/2003
conf/spaa/ChowdhuryR04,spaa,conf/spaa/2004
conf/spaa/ChowdhuryR06,spaa,conf/spaa/2006
conf/spaa/ChowdhuryR07,spaa,conf/spaa/2007
conf/spaa/ChowdhuryR08,spaa,conf/spaa/2008
conf/spaa/DegenerKH10,spaa,conf/spaa/2010
conf/spaa/DegenerKLHPW11,spaa,conf/spaa/2011
conf/spaa/KempkesKH12,spaa,conf/spaa/2012
conf/icalp/CsehHK15,icalp,conf/icalp/2015-1
conf/ipco/CsehK16,ipco,conf/ipco/2016
conf/isaac/ArulselvanCGMM15,isaac,conf/isaac/2015
conf/wdag/MovahediSZ14,wdag,conf/wdag/2014
conf/wdag/MovahediZ14,wdag,conf/wdag/2014
conf/icalp/DisserKL15,icalp,conf/icalp/2015-1
conf/icalp/DuchM02,icalp,conf/icalp/2002
conf/isaac/Duch04,isaac,conf/isaac/2004
conf/latin/DuchLM16,latin,conf/latin/2016
conf/icalp/EladKN16,icalp,conf/icalp/2016
conf/icalp/EtessamiWS01,icalp,conf/icalp/2001
conf/icalp/Faggian04,icalp,conf/icalp/2004
conf/lics/FaggianM05,lics,conf/lics/2005
conf/lics/LagoFVY15,lics,conf/lics/2015
conf/icalp/FernandezR12,icalp,conf/icalp/2012-2
conf/latin/FernandezM00,latin,conf/latin/2000
conf/mfcs/DominguezF14,mfcs,conf/mfcs/2014-1
conf/icalp/FiliotJLW16,icalp,conf/icalp/2016
conf/mfcs/LodingW16,mfcs,conf/mfcs/2016
conf/icalp/FischerK11,icalp,conf/icalp/2011-2
conf/stacs/FischerGK08,stacs,conf/stacs/2008
conf/icalp/FontaineLV10,icalp,conf/icalp/2010-2
conf/icdt/BarceloF15,icdt,conf/icdt/2015
conf/icdt/CateFK12,icdt,conf/icdt/2012
conf/lics/Fontaine13,lics,conf/lics/2013
conf/mfcs/FontaineP10,mfcs,conf/mfcs/2010
conf/icalp/FuW04,icalp,conf/icalp/2004
conf/icalp/GarganoH03,icalp,conf/icalp/2003
conf/icalp/GarganoHSV02,icalp,conf/icalp/2002
conf/isaac/CordascoG06,isaac,conf/isaac/2006
conf/mfcs/MarcoGKKPV05,mfcs,conf/mfcs/2005
conf/podc/CordascoGHS04,podc,conf/podc/2004
conf/icalp/GasieniecKPX04,icalp,conf/icalp/2004
conf/isaac/CicaleseMX06,isaac,conf/isaac/2006
conf/isaac/Xin07,isaac,conf/isaac/2007
conf/podc/GasieniecPX05,podc,conf/podc/2005
conf/swat/GasieniecRX04,swat,conf/swat/2004
conf/icalp/GehrkeGP08,icalp,conf/icalp/2008-2
conf/icalp/GehrkeGP10,icalp,conf/icalp/2010-2
conf/icalp/SalvatiMGB12,icalp,conf/icalp/2012-2
conf/lics/Gehrke16,lics,conf/lics/2016
conf/mfcs/Gehrke11,mfcs,conf/mfcs/2011
conf/icalp/GellesOW12,icalp,conf/icalp/2012-2
conf/pods/GilbertKMS01,pods,conf/pods/2001
conf/soda/CalderbankGLMS05,soda,conf/soda/2005
conf/soda/GilbertMS03,soda,conf/soda/2003
conf/stoc/GilbertGIKMS02,stoc,conf/stoc/2002
conf/stoc/GilbertGIMS02,stoc,conf/stoc/2002
conf/stoc/GilbertK03,stoc,conf/stoc/2003
conf/stoc/GilbertSTV07,stoc,conf/stoc/2007
conf/vldb/GilbertKMS01,vldb,conf/vldb/2001
conf/vldb/GilbertKMS02,vldb,conf/vldb/2002
conf/icalp/GomezGP08,icalp,conf/icalp/2008-2
conf/icalp/GrigorievHP02,icalp,conf/icalp/2002
conf/stacs/GrigorievHP02,stacs,conf/stacs/2002
conf/icalp/GroheG07,icalp,conf/icalp/2007
conf/icalp/GrosseGKSS15,icalp,conf/icalp/2015-1
conf/icalp/GuerriniM06,icalp,conf/icalp/2006-2
conf/icalp/GuptaGS16,icalp,conf/icalp/2016
conf/icalp/HalevyK04,icalp,conf/icalp/2004
conf/icalp/Hannay03,icalp,conf/icalp/2003
conf/icse/BenestadH11,icse,conf/icse/2011
conf/mfcs/HannayKS03,mfcs,conf/mfcs/2003
conf/icalp/HohnMW14,icalp,conf/icalp/2014-1
conf/latin/HohnJ12,latin,conf/latin/2012
conf/icalp/HuangP16,icalp,conf/icalp/2016
conf/isaac/LiP13,isaac,conf/isaac/2013
conf/stacs/LiP15,stacs,conf/stacs/2015
conf/stoc/CzumajPS15,stoc,conf/stoc/2015
conf/stoc/CzumajPS16,stoc,conf/stoc/2016
conf/icalp/IkedaKOY03,icalp,conf/icalp/2003
conf/icalp/ImNP13,icalp,conf/icalp/2013-2
conf/icalp/IsobeZN01,icalp,conf/icalp/2001
conf/isaac/ItoDZN06,isaac,conf/isaac/2006
conf/isaac/ItoHZN10,isaac,conf/isaac/2010-2
conf/isaac/ItoKOZ12,isaac,conf/isaac/2012
conf/isaac/ItoUZN08,isaac,conf/isaac/2008
conf/isaac/ItoZN02,isaac,conf/isaac/2002
conf/isaac/ZhouN00,isaac,conf/isaac/2000
conf/isaac/ZhouN01,isaac,conf/isaac/2001
conf/isaac/ZhouN05,isaac,conf/isaac/2005
conf/isaac/ZhouN09,isaac,conf/isaac/2009
conf/icalp/JainMNS12,icalp,conf/icalp/2012-2
conf/infocom/GuenterJW11,infocom,conf/infocom/2011
conf/nsdi/AgarwalDJSW10,nsdi,conf/nsdi/2010
conf/sigcomm/MiaoYJ14,sigcomm,conf/sigcomm/2014
conf/sigmetrics/PotharajuJ13,sigmetrics,conf/sigmetrics/2013
conf/spaa/JainMNY12,spaa,conf/spaa/2012
conf/icalp/JampalaZ05,icalp,conf/icalp/2005
conf/icalp/JimenezM10,icalp,conf/icalp/2010-1
conf/isaac/LelargeZ13,isaac,conf/isaac/2013
conf/soda/BorradaileKK07,soda,conf/soda/2007
conf/soda/VegaK07,soda,conf/soda/2007
conf/stoc/Kenyon-MathieuS07,stoc,conf/stoc/2007
conf/icalp/KavithaMMP04,icalp,conf/icalp/2004
conf/icalp/Paluch04,icalp,conf/icalp/2004
conf/isaac/Paluch06,isaac,conf/isaac/2006
conf/isaac/Paluch12,isaac,conf/isaac/2012
conf/soda/IrvingKMMP04,soda,conf/soda/2004
conf/soda/KunyszPG16,soda,conf/soda/2016
conf/stacs/KavithaMMP04,stacs,conf/stacs/2004
conf/icalp/KozikO15,icalp,conf/icalp/2015-1
conf/lics/KlinKOT15,lics,conf/lics/2015
conf/mfcs/MazowieckiOW15,mfcs,conf/mfcs/2015-1
conf/icalp/KrauthgamerZ12,icalp,conf/icalp/2012-1
conf/icalp/KroviMOR10,icalp,conf/icalp/2010-1
conf/icalp/LagoM09,icalp,conf/icalp/2009-2
conf/pods/IndykLR12,pods,conf/pods/2012
conf/pods/IndykLR15,pods,conf/pods/2015
conf/spaa/LeviRY15,spaa,conf/spaa/2015
conf/wdag/GoosHLMS16,wdag,conf/wdag/2016
conf/spaa/BenderDEFJLLM16,spaa,conf/spaa/2016
conf/icalp/LungoFNV02,icalp,conf/icalp/2002
conf/icalp/MancinskaV14,icalp,conf/icalp/2014-1
conf/icalp/MannaS00,icalp,conf/icalp/2000
conf/popl/SankaranarayananSM04,popl,conf/popl/2004
conf/icalp/MarasevicSZ16,icalp,conf/icalp/2016
conf/icalp/OhrimenkoGTU14,icalp,conf/icalp/2014-2
conf/soda/GoodrichMOT12,soda,conf/soda/2012
conf/icalp/PatrascuP05,icalp,conf/icalp/2005
conf/icalp/PoulalhonS03,icalp,conf/icalp/2003
conf/soda/FusyPS05,soda,conf/soda/2005
conf/icalp/PredaG05,icalp,conf/icalp/2005
conf/popl/LakhotiaPG13,popl,conf/popl/2013pprew
conf/scam/CeccatoPNCT07,scam,conf/scam/2007
conf/icalp/QianW11,icalp,conf/icalp/2011-1
conf/mobicom/DingKQW08,mobicom,conf/mobicom/2008melt
conf/icalp/RegevS08,icalp,conf/icalp/2008-1
conf/sigcomm/BorokhovichSS14,sigcomm,conf/sigcomm/2014hotsdn
conf/sp/SchiffS16,sp,conf/sp/2016w
conf/icalp/RybinaV03,icalp,conf/icalp/2003
conf/lics/RybinaV00,lics,conf/lics/2000
conf/icalp/SadakaneTT01,icalp,conf/icalp/2001
conf/isaac/Takki-ChebihiT03,isaac,conf/isaac/2003
conf/icalp/SangiorgiV01,icalp,conf/icalp/2001
conf/icalp/ShankarKSR01,icalp,conf/icalp/2001
conf/stacs/DeshmukhSDR00,stacs,conf/stacs/2000
conf/icalp/Tamm16,icalp,conf/icalp/2016
conf/icalp/TassaD06,icalp,conf/icalp/2006-2
conf/icalp/Yan06,icalp,conf/icalp/2006-2
conf/soda/Yan11,soda,conf/soda/2011
conf/stoc/DughmiRY11,stoc,conf/stoc/2011
conf/stoc/MahdianY11,stoc,conf/stoc/2011
conf/icalp/YeB09,icalp,conf/icalp/2009-1
conf/pods/BorodinLY12,pods,conf/pods/2012
conf/lics/HeH15,lics,conf/lics/2015
conf/iccv/AigerKR13,iccv,conf/iccv/2013
conf/iccv/AliagaZB07,iccv,conf/iccv/2007
conf/iccv/AllaireJBC07,iccv,conf/iccv/2007
conf/iccv/AlmazanGFV13,iccv,conf/iccv/2013
conf/iccv/AppiaGYF11,iccv,conf/iccv/2011
conf/iccv/Arie-NachimsonB09,iccv,conf/iccv/2009
conf/iccv/AslanT05,iccv,conf/iccv/2005
conf/iccv/BalmashnovaPFR07,iccv,conf/iccv/2007
conf/iccv/BarBRS07,iccv,conf/iccv/2007
conf/iccv/BarretoZA07,iccv,conf/iccv/2007hci
conf/iccv/BarronBAKKM13,iccv,conf/iccv/2013
conf/iccv/BeigpourKK15,iccv,conf/iccv/2015
conf/iccv/BeigpourW11,iccv,conf/iccv/2011
conf/iccv/BergGM07,iccv,conf/iccv/2007
conf/iccv/BlanzSS07,iccv,conf/iccv/2007
conf/iccv/ScherbaumPFBS13,iccv,conf/iccv/2013
conf/iccv/BouchacourtNK15,iccv,conf/iccv/2015
conf/iccv/BriassouliA05,iccv,conf/iccv/2005
conf/iccv/ChengB07,iccv,conf/iccv/2007
conf/iccv/ChengSSL13,iccv,conf/iccv/2013
conf/iccv/ChenR09,iccv,conf/iccv/2009
conf/ijcai/ChenBTW13,ijcai,conf/ijcai/2013
conf/iccv/ChenSKX15,iccv,conf/iccv/2015
conf/iccv/ChenVT11,iccv,conf/iccv/2011
conf/iccv/ChenZA15,iccv,conf/iccv/2015
conf/iccv/ChewC15,iccv,conf/iccv/2015
conf/iccv/ChiangSYL13,iccv,conf/iccv/2013
conf/iccv/ChungHH09,iccv,conf/iccv/2009
conf/iccv/ChuZTCM15,iccv,conf/iccv/2015
conf/iccv/ZengCTCX15,iccv,conf/iccv/2015
conf/iccv/CollomosseMQ09,iccv,conf/iccv/2009
conf/sigmod/QianZZ04,sigmod,conf/sigmod/2004
conf/iccv/CoskerKH11,iccv,conf/iccv/2011
conf/iccv/CouprieGNT09,iccv,conf/iccv/2009
conf/icml/FarabetCNL12,icml,conf/icml/2012
conf/iccv/CuzolM05,iccv,conf/iccv/2005
conf/iccv/DaiYZ015,iccv,conf/iccv/2015
conf/iccv/DavisFBJ07,iccv,conf/iccv/2007
conf/iccv/De-MaeztuMVC11,iccv,conf/iccv/2011
conf/iccv/DeLorenzoPSVSD07,iccv,conf/iccv/2007
conf/iccv/DemirAB15,iccv,conf/iccv/2015
conf/iccv/DengTL15,iccv,conf/iccv/2015
conf/iccv/LiDL05,iccv,conf/iccv/2005
conf/icml/ChenDB12,icml,conf/icml/2012
conf/icml/DenchevDVN12,icml,conf/icml/2012
conf/iccv/DongPRZ07,iccv,conf/iccv/2007
conf/iccv/DonlicPP15,iccv,conf/iccv/2015
conf/iccv/DunneMW07,iccv,conf/iccv/2007
conf/iccv/FavreauHNCBL07,iccv,conf/iccv/2007
conf/iccv/FinlaysonHT03,iccv,conf/iccv/2003
conf/iccv/FlorackAS07,iccv,conf/iccv/2007
conf/iccv/FolkessonW07,iccv,conf/iccv/2007
conf/iccv/FromeCAZWBANV09,iccv,conf/iccv/2009
conf/iccv/FromeSSM07,iccv,conf/iccv/2007
conf/iccv/GalassoNCBS13,iccv,conf/iccv/2013
conf/iccv/GallianiLS15,iccv,conf/iccv/2015
conf/iccv/GaoHLY09,iccv,conf/iccv/2009
conf/recomb/HuangHJMCLPL12,recomb,conf/recomb/2012
conf/iccv/GhifaryKZB15,iccv,conf/iccv/2015
conf/iccv/GhoshAHO07,iccv,conf/iccv/2007
conf/iccv/GradyJS11,iccv,conf/iccv/2011
conf/iccv/TaronPJ05,iccv,conf/iccv/2005
conf/iccv/TaronPJ07,iccv,conf/iccv/2007
conf/infocom/GuTZJ16,infocom,conf/infocom/2016w
conf/infocom/Xu0G11,infocom,conf/infocom/2011
conf/iccv/HeasMHM09,iccv,conf/iccv/2009
conf/iccv/HeC013,iccv,conf/iccv/2013
conf/iccv/HernandezBO07,iccv,conf/iccv/2007
conf/icde/ChuDHH06,icde,conf/icde/2006
conf/icde/DesphandeGMH05,icde,conf/icde/2005
conf/icde/HongM04,icde,conf/icde/2004
conf/osdi/MaddenFHH02,osdi,conf/osdi/2002
conf/sigmod/ChandrasekaranCDFHHKMRS03,sigmod,conf/sigmod/2003
conf/sigmod/MaddenFHH03,sigmod,conf/sigmod/2003
conf/vldb/CooperEFHJKRRW04,vldb,conf/vldb/2004
conf/vldb/DeshpandeGMHH04,vldb,conf/vldb/2004
conf/iccv/JacqueyCS07,iccv,conf/iccv/2007
conf/iccv/Jehan-BessonBAF03,iccv,conf/iccv/2003
conf/iccv/JiangG11,iccv,conf/iccv/2011
conf/iccv/JianV05,iccv,conf/iccv/2005
conf/iccv/JianV07,iccv,conf/iccv/2007
conf/iccv/Jordt-SedlazeckK13,iccv,conf/iccv/2013
conf/iccv/JungLYPK15,iccv,conf/iccv/2015
conf/iccv/KadirB03,iccv,conf/iccv/2003
conf/iccv/KalogerakisVHEH09,iccv,conf/iccv/2009
conf/iccv/KarthikeyanJSEM13,iccv,conf/iccv/2013
conf/iccv/KazmarKSL13,iccv,conf/iccv/2013
conf/iccv/KhameneASZNR07,iccv,conf/iccv/2007
conf/iccv/KimDF15,iccv,conf/iccv/2015
conf/iccv/KimDLDK13,iccv,conf/iccv/2013
conf/iccv/KimRJOS15,iccv,conf/iccv/2015
conf/iccv/KimTB15,iccv,conf/iccv/2015
