paper_key,l0,global_key
conf/cikm/SeisungsittisuntiN09,1,cikm
conf/cikm/SeitlingerKTL13,0,cikm
conf/cikm/SellamMK15,1,cikm
conf/cikm/SellamanickamGS11,1,cikm
conf/cikm/SellamiR12,1,cikm
conf/cikm/SelvarajBSS11,1,cikm
conf/cikm/Senellart13,0,cikm
conf/cikm/SeoC08,1,cikm
conf/cikm/SeoCS09,1,cikm
conf/cikm/SeolJYCL14,1,cikm
conf/cikm/SerdyukovRH08,0,cikm
conf/cikm/SeseSF10,1,cikm
conf/cikm/SeufertBBKEW16,1,cikm
conf/cikm/SeverynNM13,0,cikm
conf/cikm/ShaabaniASS16,1,cikm
conf/cikm/Shah15,1,cikm
conf/cikm/ShahCJ06,1,cikm
conf/cikm/ShahFJ02,1,cikm
conf/cikm/ShakeryZ06,1,cikm
conf/cikm/ShalemK10,1,cikm
conf/cikm/ShanZHYYL11,1,cikm
conf/cikm/ShanahanR03,1,cikm
conf/cikm/ShangCSCH10,1,cikm
conf/cikm/ShangJLW12,1,cikm
conf/cikm/ShangLCC14,1,cikm
conf/cikm/ShangZKK15,1,cikm
conf/cikm/Shankaralingappa16,1,cikm
conf/cikm/ShanksW03,0,cikm
conf/cikm/ShaoKTG14,1,cikm
conf/cikm/ShaoYCM13,1,cikm
conf/cikm/SharafC02,1,cikm
conf/cikm/SharafXZ12,1,cikm
conf/cikm/SharmaU08,1,cikm
conf/cikm/ShastriDRW11,1,cikm
conf/cikm/ShatkayLSN10,1,cikm
conf/cikm/ShavittWW10,0,cikm
conf/cikm/Shaw08,1,cikm
conf/cikm/ShawXG08,1,cikm
conf/cikm/SheinCL15,1,cikm
conf/cikm/Shen01,1,cikm
conf/cikm/ShenCL12,1,cikm
conf/cikm/ShenDZT12,1,cikm
conf/cikm/ShenHGDM14,1,cikm
conf/cikm/ShenJ14,1,cikm
conf/cikm/ShenLLZ09,1,cikm
conf/cikm/ShenRS12,1,cikm
conf/cikm/ShenRSS11,1,cikm
conf/cikm/ShenSN04,1,cikm
conf/cikm/ShenSYC06,1,cikm
conf/cikm/ShenSYLLYC15,1,cikm
conf/cikm/ShenTZ05,1,cikm
conf/cikm/ShenWCSYCL09,1,cikm
conf/cikm/ShenWL10,1,cikm
conf/cikm/ShenWLW12,1,cikm
conf/cikm/Shi09,1,cikm
conf/cikm/ShiKBLH13,1,cikm
conf/cikm/ShiKBLH14,1,cikm
conf/cikm/ShiL16,1,cikm
conf/cikm/ShiLBX16,1,cikm
conf/cikm/ShiLMW09,1,cikm
conf/cikm/ShiLW08,1,cikm
conf/cikm/ShiLY11,1,cikm
conf/cikm/ShiMWG12,1,cikm
conf/cikm/ShiMWG12a,1,cikm
conf/cikm/ShiMZHLW10,1,cikm
conf/cikm/ShiN06,1,cikm
conf/cikm/ShiN10,1,cikm
conf/cikm/ShiNC08,1,cikm
conf/cikm/ShiTWA16,1,cikm
conf/cikm/ShiWLYW14,1,cikm
conf/cikm/ShiWY09,1,cikm
conf/cikm/ShiXF10,1,cikm
conf/cikm/ShiXZNW06,1,cikm
conf/cikm/ShiYCYW11,1,cikm
conf/cikm/ShiZLYYW15,1,cikm
conf/cikm/ShiZT10,1,cikm
conf/cikm/ShibataE08,1,cikm
conf/cikm/ShiehLW11,1,cikm
conf/cikm/ShiellsAL10,0,cikm
conf/cikm/ShihKRCGSP14,1,cikm
conf/cikm/ShinCLD15,1,cikm
conf/cikm/ShinL07,1,cikm
conf/cikm/ShinPWL10,1,cikm
conf/cikm/ShinSD12,1,cikm
conf/cikm/ShinYHNL15,1,cikm
conf/cikm/Shiraishi0KA12,1,cikm
conf/cikm/ShirakawaNHN13,1,cikm
conf/cikm/ShirazipourazadBVSH12,1,cikm
conf/cikm/Shneiderman05,1,cikm
conf/cikm/ShuL15,1,cikm
conf/cikm/ShuLLYT14,1,cikm
conf/cikm/SiC01,1,cikm
conf/cikm/SiC04,1,cikm
conf/cikm/SiJ04,1,cikm
conf/cikm/SiJCO02,1,cikm
conf/cikm/SiahbaniVWS13,1,cikm
conf/cikm/SiddiquiRPH16,1,cikm
conf/cikm/SiegMB07,1,cikm
conf/cikm/SiemensM10,0,cikm
conf/cikm/SiersdorferKAZ15,0,cikm
conf/cikm/SiersdorferSW04,1,cikm
conf/cikm/Sifer03,0,cikm
conf/cikm/Sifer15,0,cikm
conf/cikm/SigurbjornssonKR04,0,cikm
conf/cikm/SikchiGD16,1,cikm
conf/cikm/SikdarMGM16,1,cikm
conf/cikm/SikosP15,1,cikm
conf/cikm/Sil13,1,cikm
conf/cikm/SilSB11,1,cikm
conf/cikm/SilY13,1,cikm
conf/cikm/SilvaGAG16,0,cikm
conf/cikm/SilvaNMSM12,1,cikm
conf/cikm/SilvaRF14,0,cikm
conf/cikm/SilvaRS07,0,cikm
conf/cikm/SilvestriV10,0,cikm
conf/cikm/SimonL05,0,cikm
conf/cikm/SinghA13,1,cikm
conf/cikm/SinghC16,1,cikm
conf/cikm/SinghFT03,1,cikm
conf/cikm/SinghG13,1,cikm
conf/cikm/SinghHA16,1,cikm
conf/cikm/SinghKVSC05,1,cikm
conf/cikm/SinghPK0MG15,1,cikm
conf/cikm/SinghRMZM13,1,cikm
conf/cikm/SinghRVCK10,1,cikm
conf/cikm/SinghV11,1,cikm
conf/cikm/Singhal04,1,cikm
conf/cikm/SioutasPSTM09,1,cikm
conf/cikm/SiposJ13,0,cikm
conf/cikm/SiposSSJ12,1,cikm
conf/cikm/SistlaHC02,1,cikm
conf/cikm/SivaW08,1,cikm
conf/cikm/SizovSGS11,0,cikm
conf/cikm/SkoutasA11,1,cikm
conf/cikm/SlezakT10,0,cikm
conf/cikm/SlubanG13,1,cikm
conf/cikm/SmetM09,0,cikm
conf/cikm/Smith08,0,cikm
conf/cikm/Smith13,0,cikm
conf/cikm/SmithBGL08,1,cikm
conf/cikm/SmithMA11,1,cikm
conf/cikm/SmithSJFCH03,1,cikm
conf/cikm/SmithWSP00,0,cikm
conf/cikm/SmuckerAC07,0,cikm
conf/cikm/SmuckerC12,1,cikm
conf/cikm/SnelgroveB10,0,cikm
conf/cikm/Sofronijevic11,0,cikm
conf/cikm/Sojka12,1,cikm
conf/cikm/SokolovB15,0,cikm
conf/cikm/SoleimaniM16,1,cikm
conf/cikm/SolskinnsbakkG11,0,cikm
conf/cikm/SonP09,1,cikm
conf/cikm/SonPS10,1,cikm
conf/cikm/SondhiZ14,1,cikm
conf/cikm/SongB04,1,cikm
conf/cikm/SongC07,1,cikm
conf/cikm/SongC09,1,cikm
conf/cikm/SongC10,1,cikm
conf/cikm/SongCHT07,1,cikm
conf/cikm/SongCYL15,1,cikm
conf/cikm/SongG13,1,cikm
conf/cikm/SongG14,1,cikm
conf/cikm/SongH10,1,cikm
conf/cikm/SongHKJKS14,1,cikm
conf/cikm/SongHL15,1,cikm
conf/cikm/SongHL15a,1,cikm
conf/cikm/SongHL16,1,cikm
conf/cikm/SongHY13,1,cikm
conf/cikm/SongKNCXB12,1,cikm
conf/cikm/SongLCLH10,1,cikm
conf/cikm/SongLGW13,1,cikm
conf/cikm/SongLV15,1,cikm
conf/cikm/SongLXA12,1,cikm
conf/cikm/SongPLZQ09,1,cikm
conf/cikm/SongQF11,1,cikm
conf/cikm/SongRVJ16,1,cikm
conf/cikm/SongWCW14,1,cikm
conf/cikm/SongZG08,1,cikm
conf/cikm/SongZYZD07,1,cikm
conf/cikm/SooCFAF08,1,cikm
conf/cikm/SoodL11,1,cikm
conf/cikm/SordoniBVLSN15,1,cikm
conf/cikm/SordoniHN13,1,cikm
conf/cikm/SotoudehA10,1,cikm
conf/cikm/Soualah-AlilaFB15,1,cikm
conf/cikm/SouihliS12,1,cikm
conf/cikm/SouldatosWTDS07,1,cikm
conf/cikm/SoulierTN16,0,cikm
conf/cikm/SousaCRMG16,0,cikm
conf/cikm/SpanglerK02,0,cikm
conf/cikm/SpeicherBG13,0,cikm
conf/cikm/SpiegelJLA11,1,cikm
conf/cikm/SpiegelKL09,1,cikm
conf/cikm/SpinkMS00,0,cikm
conf/cikm/SpirinHDKB14,1,cikm
conf/cikm/SpirinKKMI16,1,cikm
conf/cikm/SpringmannKS10,1,cikm
conf/cikm/SrihariLB05,1,cikm
conf/cikm/SrikanthS03,1,cikm
conf/cikm/Srinivasan0Z14,1,cikm
conf/cikm/SrinivasanADZ04,1,cikm
conf/cikm/SrinivasanBC12,1,cikm
conf/cikm/SrinivasanNSGRR13,1,cikm
conf/cikm/Srivastava10,1,cikm
conf/cikm/StaddonC08,1,cikm
conf/cikm/Stamatatos11,1,cikm
conf/cikm/StamouKMG13,0,cikm
conf/cikm/StamouKTZ08,1,cikm
conf/cikm/StanoiMPL06,1,cikm
conf/cikm/StecherNN08,0,cikm
conf/cikm/StefanidisK14,1,cikm
conf/cikm/StehlingNF02,0,cikm
conf/cikm/Stein08,0,cikm
conf/cikm/SteinGH11,0,cikm
conf/cikm/SteinGH12,0,cikm
conf/cikm/StepanovGREO11,1,cikm
conf/cikm/StojanovicDS00,1,cikm
conf/cikm/StojanovicGO16,0,cikm
conf/cikm/StoneZZ13,1,cikm
conf/cikm/Stoutenburg08,0,cikm
conf/cikm/StoyanovichA09,1,cikm
conf/cikm/StreibelA11,1,cikm
conf/cikm/StroeBNP08,1,cikm
conf/cikm/Strohmaier08,0,cikm
conf/cikm/StrotgenG13,0,cikm
conf/cikm/StuparM11,0,cikm
conf/cikm/StuparM12,0,cikm
conf/cikm/StuparM13,0,cikm
conf/cikm/StyskinRVS11,0,cikm
conf/cikm/SuJR03,1,cikm
conf/cikm/SuTJ14,1,cikm
conf/cikm/SuWHL06,1,cikm
conf/cikm/SuZBTM16,1,cikm
conf/cikm/SubbianAH16,1,cikm
conf/cikm/SubbianAS13,1,cikm
conf/cikm/SubramaniamCMMS12,1,cikm
conf/cikm/SubramaniamMKSBKK03,1,cikm
conf/cikm/SubramanyaL08,1,cikm
conf/cikm/SuchanekN13,0,cikm
conf/cikm/SuchanekRST13,1,cikm
conf/cikm/SuchanekVG08,1,cikm
conf/cikm/SudituF12,1,cikm
conf/cikm/Suel08,0,cikm
conf/cikm/SuhGCK12,1,cikm
conf/cikm/SultanaHBDRDL12,1,cikm
conf/cikm/SunCSSWL09,1,cikm
conf/cikm/SunCZCZLH13,1,cikm
conf/cikm/SunDML09,1,cikm
conf/cikm/SunG12,1,cikm
conf/cikm/SunHCZD12,1,cikm
conf/cikm/SunL03,1,cikm
conf/cikm/SunLCLG08,1,cikm
conf/cikm/SunLL09,1,cikm
conf/cikm/SunMG09,1,cikm
conf/cikm/SunMG09a,1,cikm
conf/cikm/SunPL10,1,cikm
conf/cikm/SunSL12,1,cikm
conf/cikm/SunWGM12,1,cikm
conf/cikm/SunWL09,1,cikm
conf/cikm/SunZZY06,1,cikm
conf/cikm/SungZP02,1,cikm
conf/cikm/SuryantoLSC07,1,cikm
conf/cikm/SushmitaJLV10,1,cikm
conf/cikm/SutherlandLJR05,1,cikm
conf/cikm/SuyehiraS16,1,cikm
conf/cikm/SuzukiHSM09,1,cikm
conf/cikm/SuzukiY13,1,cikm
conf/cikm/SvoreB09,0,cikm
conf/cikm/SwezeyC15,1,cikm
conf/cikm/SymondsBST12,0,cikm
conf/cikm/SymondsZKBS13,0,cikm
conf/cikm/SynnergrenOG08,0,cikm
conf/cikm/SzumlanskiG10,0,cikm
conf/cikm/SzummerY11,1,cikm
conf/cikm/TTBS12,1,cikm
conf/cikm/TakakiFI04,1,cikm
conf/cikm/TakamuraO09,1,cikm
conf/cikm/TakamuraO10,1,cikm
conf/cikm/TakanoL12,1,cikm
conf/cikm/Takasu06,1,cikm
conf/cikm/TakayamaTIOFC14,1,cikm
conf/cikm/TakemuraT12,1,cikm
conf/cikm/TakesK11,1,cikm
conf/cikm/TalukdarWM12,1,cikm
conf/cikm/TamashiroTV07,1,cikm
conf/cikm/TamineS15,0,cikm
conf/cikm/Tan08,1,cikm
conf/cikm/TanC14,1,cikm
conf/cikm/TanCGWX05,1,cikm
conf/cikm/TanCHKS13,1,cikm
conf/cikm/TanGC0Z13,1,cikm
conf/cikm/TanKS09,1,cikm
conf/cikm/TanLN12,1,cikm
conf/cikm/TanLST14,1,cikm
conf/cikm/TanLZ12,1,cikm
conf/cikm/TanLZLL05,1,cikm
conf/cikm/TanMG07,1,cikm
conf/cikm/TanMG08,1,cikm
conf/cikm/TanSLTL14,1,cikm
conf/cikm/TanWTC07,1,cikm
conf/cikm/TanWX16,1,cikm
conf/cikm/TanbeerAJL08,1,cikm
conf/cikm/TandonMDW15,1,cikm
conf/cikm/TanevaKW11,1,cikm
conf/cikm/TanevaW13,1,cikm
conf/cikm/TangCSTV016,1,cikm
conf/cikm/TangHCG05,1,cikm
conf/cikm/TangHCL14,1,cikm
conf/cikm/TangL09,1,cikm
conf/cikm/TangLCZ13,1,cikm
conf/cikm/TangLP11,1,cikm
conf/cikm/TangLYSGGYZ11,1,cikm
conf/cikm/TangRSA13,1,cikm
conf/cikm/TangSB09,1,cikm
conf/cikm/TangWLMP11,1,cikm
conf/cikm/TangWPTL14,1,cikm
conf/cikm/TangY12,1,cikm
conf/cikm/TangY16,1,cikm
conf/cikm/TangZ02,1,cikm
conf/cikm/TangZ03,1,cikm
conf/cikm/TangZADC08,1,cikm
conf/cikm/TangZLW12,1,cikm
conf/cikm/TangwongsanPT13,1,cikm
conf/cikm/TaniBCONIM11,1,cikm
conf/cikm/TaninX15,1,cikm
conf/cikm/Tanta-ngaiMK09,1,cikm
conf/cikm/TaoB12,1,cikm
conf/cikm/TaoFP03,1,cikm
conf/cikm/TaoIWS14,1,cikm
conf/cikm/TaoLLF16,1,cikm
conf/cikm/TaoO09,1,cikm
conf/cikm/TaoO09a,1,cikm
conf/cikm/TaoW14,1,cikm
conf/cikm/TaoWMZ05,1,cikm
conf/cikm/TaoZ06,1,cikm
conf/cikm/TaoZJBC12,1,cikm
conf/cikm/TariqK11,1,cikm
conf/cikm/TatikondaPK06,1,cikm
conf/cikm/TaxidouF14,1,cikm
conf/cikm/TaylorZCRB06,1,cikm
conf/cikm/Teevan15,0,cikm
conf/cikm/TehraniAT15,1,cikm
conf/cikm/Teixeira08,0,cikm
conf/cikm/TeodoroVMTM11,0,cikm
conf/cikm/TermehchyW09,0,cikm
conf/cikm/TerraC04,1,cikm
conf/cikm/TerraW05,0,cikm
conf/cikm/TerrovitisPVS06,1,cikm
conf/cikm/TeymorianFM13,1,cikm
conf/cikm/TeymorianQF12,1,cikm
conf/cikm/ThauBL08,0,cikm
conf/cikm/TheodoratosDKG05,1,cikm
conf/cikm/TheodoratosSDPS06,1,cikm
conf/cikm/ThomaidouLKV13,1,cikm
conf/cikm/ThomasH06,0,cikm
conf/cikm/ThomoV08,1,cikm
conf/cikm/Thomsen00,0,cikm
conf/cikm/ThonangiB012,1,cikm
conf/cikm/Thorpe10,0,cikm
conf/cikm/ThostVS13,0,cikm
conf/cikm/ThurauKB10,0,cikm
conf/cikm/TianCZ13,1,cikm
conf/cikm/TianHZLL10,1,cikm
conf/cikm/TianPT16,1,cikm
conf/cikm/TianWWRCM10,1,cikm
conf/cikm/TichyKL10,0,cikm
conf/cikm/Tjin-Kam-Jet10,0,cikm
conf/cikm/TkachenkoL14,1,cikm
conf/cikm/TkachenkoL16,1,cikm
conf/cikm/ToCS13,1,cikm
conf/cikm/TodaYMK08,1,cikm
conf/cikm/TolomeiOCL13,0,cikm
conf/cikm/TolstikovSGS13,0,cikm
conf/cikm/TomasATV11,0,cikm
conf/cikm/TomasevRMI11,0,cikm
conf/cikm/TomasicSZ06,1,cikm
conf/cikm/TomazelaHCC10,1,cikm
conf/cikm/TombrosR01,1,cikm
conf/cikm/TomitaNI04,1,cikm
conf/cikm/TomiyamaKK12,1,cikm
conf/cikm/Tomkins08,0,cikm
conf/cikm/Tomkins15,0,cikm
conf/cikm/TongKIKSV16,1,cikm
conf/cikm/TongPEFF12,1,cikm
conf/cikm/TongQJF09,1,cikm
conf/cikm/TongSEF08,1,cikm
conf/cikm/TongWL13,1,cikm
conf/cikm/TongWSSLZ13,1,cikm
conf/cikm/TongWZ14,1,cikm
conf/cikm/TongZC014,1,cikm
conf/cikm/TopkaraWPLL14,1,cikm
conf/cikm/TorresFZFFGC05,1,cikm
conf/cikm/TorresHWS12,0,cikm
conf/cikm/TorresSMR03,0,cikm
conf/cikm/TorresW11,0,cikm
conf/cikm/TosunF02,1,cikm
conf/cikm/ToutanovaCPH01,1,cikm
conf/cikm/TrainaTFF02,0,cikm
conf/cikm/TrainaTVAF06,0,cikm
conf/cikm/TranC12,1,cikm
conf/cikm/TranC13,1,cikm
conf/cikm/TranCW11,1,cikm
conf/cikm/TranNKGA15,1,cikm
conf/cikm/TranVC13,1,cikm
conf/cikm/Trandabat11,1,cikm
conf/cikm/TraniCLOP14,0,cikm
conf/cikm/TretyakovAGVD11,0,cikm
conf/cikm/TrieschniggHJK10,1,cikm
conf/cikm/TripathyBM10,1,cikm
conf/cikm/TrippasSSC15,0,cikm
conf/cikm/TrotmanS07,1,cikm
conf/cikm/TroussetPM09,0,cikm
conf/cikm/TsagiasLWR08,1,cikm
conf/cikm/TsagkiasWR09,1,cikm
conf/cikm/TsaiKR13,1,cikm
conf/cikm/TsangC11,1,cikm
conf/cikm/Tsatsaronis11,1,cikm
conf/cikm/TsatsaronisVN12,1,cikm
conf/cikm/TsegayTZ07,1,cikm
conf/cikm/TsengSC08,1,cikm
conf/cikm/TsengW08,1,cikm
conf/cikm/TsikrikaL01,1,cikm
conf/cikm/TsukudaHG16,1,cikm
conf/cikm/TsumotoIH12,1,cikm
conf/cikm/TuLLH14,1,cikm
conf/cikm/TuLLHL13,1,cikm
conf/cikm/TuarobTSR13,1,cikm
conf/cikm/TuarobTSR15,1,cikm
conf/cikm/TutekGSMB16,1,cikm
conf/cikm/Tyler012,1,cikm
conf/cikm/TylerPGJ11,1,cikm
conf/cikm/TylerWZ10,1,cikm
conf/cikm/TymoshenkoBM16,1,cikm
conf/cikm/TymoshenkoM15,0,cikm
conf/cikm/UdupaSKJ08,1,cikm
conf/cikm/UfimtsevSMB16,1,cikm
conf/cikm/UkkonenCDG08,0,cikm
conf/cikm/UlicnyCCTYAS16,1,cikm
conf/cikm/UllegaddiV11,1,cikm
conf/cikm/UrbainFG08,1,cikm
conf/cikm/UrbainFG08a,1,cikm
conf/cikm/UrbanoLAM10,0,cikm
conf/cikm/UstinovskyS13,0,cikm
conf/cikm/UysalBS015,1,cikm
conf/cikm/UysalBS14,1,cikm
conf/cikm/UysalBSS14,1,cikm
conf/cikm/UysalC11,1,cikm
conf/cikm/VahabiKGH15,1,cikm
conf/cikm/VaidyaL08,1,cikm
conf/cikm/Vaithyanathan16,1,cikm
conf/cikm/Valencia08,0,cikm
conf/cikm/ValkanasG13,0,cikm
conf/cikm/ValleCP08,0,cikm
conf/cikm/VallesR11,0,cikm
conf/cikm/ValletBAMK15,1,cikm
conf/cikm/VanderbauwhedeFACM13,1,cikm
conf/cikm/VandicFK13,1,cikm
conf/cikm/VanlandeCN03,0,cikm
conf/cikm/VaradarajanH05,1,cikm
conf/cikm/VaradarajanH06,1,cikm
conf/cikm/VardeRRBMS06,1,cikm
conf/cikm/VardeS12,0,cikm
conf/cikm/VarolCAK11,1,cikm
conf/cikm/VatsalanC14,1,cikm
conf/cikm/VatsalanCV13,1,cikm
conf/cikm/VatturiGDMB08,1,cikm
conf/cikm/VelosoMCGZ06,1,cikm
conf/cikm/Velupillai10,1,cikm
conf/cikm/VermaC14,1,cikm
conf/cikm/VermaY14,1,cikm
conf/cikm/VerspoorHKS15,1,cikm
conf/cikm/VesdapuntG16,1,cikm
conf/cikm/VespierNK13,0,cikm
conf/cikm/ViegasGMR15,1,cikm
conf/cikm/VieiraBFS08,0,cikm
conf/cikm/VieiraFDGRR07,1,cikm
conf/cikm/VieiraSCCM16,0,cikm
conf/cikm/VieiraSPMCF06,1,cikm
conf/cikm/VienVCYKC09,1,cikm
conf/cikm/VijayalakshmiMMDRM10,1,cikm
conf/cikm/VinayMC08,1,cikm
conf/cikm/VineZKSB14,0,cikm
conf/cikm/VinzamuriK11,1,cikm
conf/cikm/VinzamuriLR14,1,cikm
conf/cikm/VirgilioB10,0,cikm
conf/cikm/VirgilioM11,0,cikm
conf/cikm/VirgilioOTT11,0,cikm
conf/cikm/Vitter12,0,cikm
conf/cikm/VittoriniNO07,0,cikm
conf/cikm/ViyanonM09,1,cikm
conf/cikm/VlachosFMKV14,1,cikm
conf/cikm/VlachosVYA05,1,cikm
conf/cikm/VlachosWS12,0,cikm
conf/cikm/VliegendhartLKP11,1,cikm
conf/cikm/Vo15,1,cikm
conf/cikm/VoicuS09,0,cikm
conf/cikm/VolkovsLZ12,0,cikm
conf/cikm/VolkovsZ13,0,cikm
conf/cikm/VolskeBHLS15,0,cikm
conf/cikm/Vorhees01,0,cikm
conf/cikm/VorontsovFARSY15,1,cikm
conf/cikm/VoseckyJLN13,1,cikm
conf/cikm/VouzoukidouAC12,1,cikm
conf/cikm/VouzoukidouAC14,1,cikm
conf/cikm/Vries11,1,cikm
conf/cikm/VriesAC10,1,cikm
conf/cikm/VriesKCC09,1,cikm
conf/cikm/VuG05,0,cikm
conf/cikm/VuP13,0,cikm
conf/cikm/VuralCS12,1,cikm
conf/cikm/VyasPC09,1,cikm
conf/cikm/VydiswaranZRP12,1,cikm
conf/cikm/Wacholder08,0,cikm
conf/cikm/WachsmuthSE11,0,cikm
conf/cikm/WachsmuthSE13,0,cikm
conf/cikm/WaddeyPY09,1,cikm
conf/cikm/Wadhwa13,1,cikm
conf/cikm/WahabzadaKPB11,1,cikm
conf/cikm/WalkSS14,0,cikm
conf/cikm/WallA11,0,cikm
conf/cikm/WalzerSL07,0,cikm
conf/cikm/Wan09,1,cikm
conf/cikm/WanGLD05,1,cikm
conf/cikm/WanKC12,1,cikm
conf/cikm/WanLKYGCH15,1,cikm
conf/cikm/WanP05,1,cikm
conf/cikm/WanasEAA08,1,cikm
conf/cikm/Wang0PB16,1,cikm
conf/cikm/Wang15,1,cikm
conf/cikm/Wang16,1,cikm
conf/cikm/WangA11,1,cikm
conf/cikm/WangA15,1,cikm
conf/cikm/WangAR10,1,cikm
conf/cikm/WangB13,1,cikm
conf/cikm/WangBFG11,1,cikm
conf/cikm/WangBFJ08,1,cikm
conf/cikm/WangBGJP08,1,cikm
conf/cikm/WangC06,1,cikm
conf/cikm/WangC11,1,cikm
conf/cikm/WangC12,1,cikm
conf/cikm/WangCH09,1,cikm
conf/cikm/WangCLC10,1,cikm
conf/cikm/WangCP16,1,cikm
conf/cikm/WangCSR13,1,cikm
conf/cikm/WangCW13,1,cikm
conf/cikm/WangCWD15,1,cikm
conf/cikm/WangCWLWO11,1,cikm
conf/cikm/WangCWZH10,1,cikm
conf/cikm/WangCZL08,1,cikm
conf/cikm/WangD08,1,cikm
conf/cikm/WangDRSW12,1,cikm
conf/cikm/WangFZ07,1,cikm
conf/cikm/WangG07,1,cikm
conf/cikm/WangG15,1,cikm
conf/cikm/WangGL14,1,cikm
conf/cikm/WangGWCY12,1,cikm
conf/cikm/WangH012,1,cikm
conf/cikm/WangH16,1,cikm
conf/cikm/WangHCC01,1,cikm
conf/cikm/WangHCWL15,1,cikm
conf/cikm/WangHD11,1,cikm
conf/cikm/WangHJT11,1,cikm
conf/cikm/WangHL05,1,cikm
conf/cikm/WangHLCH11,1,cikm
conf/cikm/WangHLS09,1,cikm
conf/cikm/WangHTH12,1,cikm
conf/cikm/WangHY12,1,cikm
conf/cikm/WangJ10,1,cikm
conf/cikm/WangJDY14,1,cikm
conf/cikm/WangJL10,1,cikm
conf/cikm/WangJYJM16,1,cikm
conf/cikm/WangJZZ07,1,cikm
conf/cikm/WangK02,1,cikm
conf/cikm/WangKBC15,1,cikm
conf/cikm/WangKBC16,1,cikm
conf/cikm/WangL04,1,cikm
conf/cikm/WangL07,1,cikm
conf/cikm/WangL10,1,cikm
conf/cikm/WangL11,1,cikm
conf/cikm/WangLBLGZ14,1,cikm
conf/cikm/WangLCLO08,1,cikm
conf/cikm/WangLCLV16,1,cikm
conf/cikm/WangLEWC16,1,cikm
conf/cikm/WangLF11,1,cikm
conf/cikm/WangLL14,1,cikm
conf/cikm/WangLL16,1,cikm
conf/cikm/WangLLZZSY14,1,cikm
conf/cikm/WangLZ13,1,cikm
conf/cikm/WangMC13,1,cikm
conf/cikm/WangMC14,1,cikm
conf/cikm/WangMGH14,1,cikm
conf/cikm/WangMGWY16,1,cikm
conf/cikm/WangMHLW13,1,cikm
conf/cikm/WangML09,1,cikm
conf/cikm/WangML10,1,cikm
conf/cikm/WangNSTC11,1,cikm
conf/cikm/WangNZ05,1,cikm
conf/cikm/WangOWWLPG16,1,cikm
conf/cikm/WangPVR16,1,cikm
conf/cikm/WangPX14,1,cikm
conf/cikm/WangQD12,1,cikm
conf/cikm/WangQYDLL09,1,cikm
conf/cikm/WangRKH09,1,cikm
conf/cikm/WangRMJ06,1,cikm
conf/cikm/WangRZS13,1,cikm
conf/cikm/WangSC07,1,cikm
conf/cikm/WangSE12,1,cikm
conf/cikm/WangSFLXY15,1,cikm
conf/cikm/WangSFYXL15,1,cikm
conf/cikm/WangSGM12,1,cikm
conf/cikm/WangSL15,1,cikm
conf/cikm/WangSN15,1,cikm
conf/cikm/WangSWA08,1,cikm
conf/cikm/WangSYLFXB16,1,cikm
conf/cikm/WangSYLFXB16a,1,cikm
conf/cikm/WangSZCM04,1,cikm
conf/cikm/WangSZS14,1,cikm
conf/cikm/WangTAL16,1,cikm
conf/cikm/WangTFCYL09,1,cikm
conf/cikm/WangTL08,1,cikm
conf/cikm/WangTL15,1,cikm
conf/cikm/WangTML16,1,cikm
conf/cikm/WangTSZ09,1,cikm
conf/cikm/WangW00,1,cikm
conf/cikm/WangWC14,1,cikm
conf/cikm/WangWLL09,1,cikm
conf/cikm/WangWLL12,1,cikm
conf/cikm/WangWLW14,1,cikm
conf/cikm/WangWLZZ11,1,cikm
conf/cikm/WangWW16,1,cikm
conf/cikm/WangWWSHS00,1,cikm
conf/cikm/WangWWX15,1,cikm
conf/cikm/WangWY16,1,cikm
conf/cikm/WangWYHDC12,1,cikm
conf/cikm/WangWZ16,1,cikm
conf/cikm/WangXY04,1,cikm
conf/cikm/WangXY12,1,cikm
conf/cikm/WangYHKAS14,1,cikm
conf/cikm/WangYHWT15,1,cikm
conf/cikm/WangYL12,1,cikm
conf/cikm/WangYLZH13,1,cikm
conf/cikm/WangYPL09,1,cikm
conf/cikm/WangYPY08,1,cikm
conf/cikm/WangYQSW11,1,cikm
conf/cikm/WangYS11,1,cikm
conf/cikm/WangYWH15,1,cikm
conf/cikm/WangYYLM12,1,cikm
conf/cikm/WangYZ11,1,cikm
conf/cikm/WangZ08,1,cikm
conf/cikm/WangZCM12,1,cikm
conf/cikm/WangZHZ16,1,cikm
conf/cikm/WangZLBW11,1,cikm
conf/cikm/WangZLCG08,1,cikm
conf/cikm/WangZLG09,1,cikm
conf/cikm/WangZLL12,1,cikm
conf/cikm/WangZRM08,1,cikm
conf/cikm/WangZS13,1,cikm
conf/cikm/WangZTCZ15,1,cikm
conf/cikm/WangZWZ12,1,cikm
conf/cikm/WangZXZZS14,1,cikm
conf/cikm/WangZZ09,1,cikm
conf/cikm/WangZZ09a,1,cikm
conf/cikm/WangZZLL15,1,cikm
conf/cikm/WartenaSW10,0,cikm
conf/cikm/WarwickSR08,0,cikm
conf/cikm/WatanabeOOO11,1,cikm
conf/cikm/WattanakitrungrojL11,1,cikm
conf/cikm/WebbCP08,1,cikm
conf/cikm/WebberCC12,1,cikm
conf/cikm/WebberMZ08,0,cikm
conf/cikm/WebberOSH10,0,cikm
